domain,checked_url,final_url,http_status,fetch_error,shopify_detected,shopify_confidence,shopify_signals,checked_at
delune.co,https://www.delune.co/,https://www.delune.co/,429,HTTPError: 429,0,none,,2026-03-16T14:32:38.918016+00:00
desmondanddempsey.com,https://desmondanddempsey.com/,https://desmondanddempsey.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:38.918387+00:00
desplans.com,https://desplans.com,https://desplans.com,200,,0,none,,2026-03-16T14:32:38.936766+00:00
detza.se,https://detza.se/,https://detza.se/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:32:39.080360+00:00
dewtybeauty.com,https://www.dewtybeauty.com/,https://www.dewtybeauty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.082892+00:00
dewwellness.co,https://dewwellness.co/,https://dewwellness.co/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.156110+00:00
dia.com,https://www.dia.com/,https://www.dia.com/,200,,0,none,,2026-03-16T14:32:39.196366+00:00
diamondfoundry.com,https://diamondfoundry.com/,https://www.df.com/,200,,0,none,,2026-03-16T14:32:39.199926+00:00
diasporaco.com,https://www.diasporaco.com/,https://www.diasporaco.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.261891+00:00
diemonde.com,https://diemonde.com/,https://diemonde.com/,200,,0,none,,2026-03-16T14:32:39.306836+00:00
dieuxskin.com,https://www.dieuxskin.com/,https://www.dieuxskin.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.521241+00:00
differentpuzzles.com,https://differentpuzzles.com/,https://differentpuzzles.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.565675+00:00
diffeyewear.com,https://diffeyewear.com,https://diffeyewear.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.650593+00:00
dippindaisys.com,https://www.dippindaisys.com/,https://www.dippindaisys.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.665135+00:00
dirteaworld.com,https://www.dirteaworld.com/,https://www.dirteaworld.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.800202+00:00
dirtylabs.com,https://dirtylabs.com/,https://dirtylabs.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.845402+00:00
disciplelondon.com,https://www.disciplelondon.com/,https://www.disciplelondon.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.853803+00:00
districtvision.com,https://districtvision.com/,https://districtvision.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.901794+00:00
divyne.com,https://divyne.com/,https://divyne.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.952738+00:00
dnafit.com,https://dnafit.com,https://circledna.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:39.975153+00:00
doahappydance.com,https://doahappydance.com,https://thecronosgroup.com/,200,,0,none,,2026-03-16T14:32:39.978165+00:00
dockatot.com,https://dockatot.com,https://www.dockatot.com/,200,,0,none,,2026-03-16T14:32:39.991264+00:00
doelashes.com,https://doelashes.com,https://doelashes.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.042246+00:00
dogdrop.co,https://www.dogdrop.co/,https://www.dogdrop.co/,200,,0,none,,2026-03-16T14:32:40.133593+00:00
dogishuman.com,https://dogishuman.com,https://dogishuman.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.186292+00:00
doisyanddam.com,https://doisyanddam.com/,https://doisyanddam.com/,200,,0,none,,2026-03-16T14:32:40.259885+00:00
dollarshaveclub.com,https://www.dollarshaveclub.com/,https://www.dollarshaveclub.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.287044+00:00
donglec.com,https://donglec.com,https://donglec.com,,"URLError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'donglec.com'. (_ssl.c:1081)",0,none,,2026-03-16T14:32:40.342529+00:00
doona.com,https://www.doona.com,https://www.doona.com,200,,1,medium,cdn.shopify.com,2026-03-16T14:32:40.362036+00:00
dope.dog,https://dope.dog/,https://dope.dog/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.400400+00:00
dormify.com,https://dormify.com,https://dormify.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.429514+00:00
dosedaily.co,https://dosedaily.co/,https://dosedaily.co/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.472409+00:00
dosist.com,https://dosist.com/,https://dosist.com/,522,HTTPError: 522,0,none,,2026-03-16T14:32:40.477551+00:00
dossier.co,https://dossier.co,https://dossier.co,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:32:40.544589+00:00
dr-ej.com,https://dr-ej.com/,https://hellobio.me/?ref=dr-ej.com,200,,0,none,,2026-03-16T14:32:40.588175+00:00
dr-wills.com,https://www.dr-wills.com/,https://www.dr-wills.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.609750+00:00
drakes.com,https://www.drakes.com/,https://www.drakes.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.650663+00:00
dramapothecary.com,https://www.dramapothecary.com/,https://www.dramapothecary.com/,200,,0,none,,2026-03-16T14:32:40.816454+00:00
draperjames.com,https://draperjames.com/,https://draperjames.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.831424+00:00
dreampops.com,https://dreampops.com/,https://dreampops.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.902347+00:00
dressbarn.com,https://dressbarn.com/,https://dressbarn.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:40.971667+00:00
drink-trip.com,https://drink-trip.com/,https://drink-trip.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.098799+00:00
drink.haus,https://drink.haus/,https://drink.haus/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.136690+00:00
drinkaid.co,https://drinkaid.co/,https://drinkaid.co/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.193686+00:00
drinkalmighty.com,https://www.drinkalmighty.com/,https://www.drinkalmighty.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.250949+00:00
drinkavaline.com,https://drinkavaline.com/,https://drinkavaline.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.300556+00:00
drinkbarcode.com,https://drinkbarcode.com/,https://drinkbarcode.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.336482+00:00
drinkbev.com,https://drinkbev.com,https://www.drinkbev.com/,200,,0,none,,2026-03-16T14:32:41.370329+00:00
drinkbomani.com,https://drinkbomani.com/,https://drinkbomani.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.398918+00:00
drinkcann.com,https://www.drinkcann.com/,https://www.drinkcann.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.466657+00:00
drinkcourtside.com,https://drinkcourtside.com/,https://drinkcourtside.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.484056+00:00
drinkdaydream.com,https://drinkdaydream.com/,https://drinkdaydream.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.560325+00:00
drinkdroplet.com,https://drinkdroplet.com/,https://drinkdroplet.com/,200,,1,medium,myshopify.com,2026-03-16T14:32:41.595942+00:00
drinkfiglia.com,https://drinkfiglia.com/,https://drinkfiglia.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.639115+00:00
drinkghia.com,https://drinkghia.com/,https://drinkghia.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.731036+00:00
drinkgoldmine.com,https://drinkgoldmine.com/,https://drinkgoldmine.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.752912+00:00
drinkhappyviking.com,https://drinkhappyviking.com/,https://drinkhappyviking.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.811302+00:00
drinkhint.com,https://www.drinkhint.com/,https://www.drinkhint.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.899110+00:00
drinkhydrant.com,https://www.drinkhydrant.com/,https://www.drinkhydrant.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:41.953489+00:00
drinkjuvee.com,https://drinkjuvee.com/,https://drinkjuvee.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.021083+00:00
drinklibby.com,https://drinklibby.com/,https://drinklibby.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.059875+00:00
drinklmnt.com,https://drinklmnt.com,https://drinklmnt.com,200,,0,none,,2026-03-16T14:32:42.114141+00:00
drinkmoment.com,https://drinkmoment.com/,https://drinkmoment.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.195173+00:00
drinkolipop.com,https://drinkolipop.com,https://drinkolipop.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.201134+00:00
drinkplink.com,https://drinkplink.com/,https://drinkplink.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.319193+00:00
drinkprime.com,https://drinkprime.com,https://drinkprime.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.355691+00:00
drinkrally.ca,https://drinkrally.ca/,https://muskokabrewery.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.356486+00:00
drinksanzo.com,https://www.drinksanzo.com/,https://www.drinksanzo.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.454172+00:00
drinksayso.com,https://drinksayso.com/,https://drinksayso.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.506515+00:00
drinksoma.com,https://drinksoma.com/,https://fullcirclehome.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.551910+00:00
drinksound.com,https://drinksound.com/,https://drinksound.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.610600+00:00
drinksunwink.com,https://drinksunwink.com/,https://drinksunwink.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.627584+00:00
drinktrade.com,https://drinktrade.com,https://drinktrade.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.651764+00:00
drinktroop.com,https://drinktroop.com/,https://drinktroop.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.680292+00:00
drinkveso.com,https://drinkveso.com/,https://drinkveso.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.716599+00:00
drinkvolley.com,https://drinkvolley.com/,https://drinkvolley.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.796168+00:00
drinkxoca.com,https://drinkxoca.com/,https://drinkxoca.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.796917+00:00
dripdash.com,https://dripdash.com/,https://dripdash.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.814588+00:00
dripkit.coffee,https://dripkit.coffee/,https://dripkit.coffee/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|shop.app|shopify-section|shopify-features|shopify-dynamic-checkout,2026-03-16T14:32:42.867240+00:00
drizly.com,https://drizly.com/,https://drizly.com/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:32:42.868979+00:00
drnxmyth.com,https://drnxmyth.com/,https://drnxmyth.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.871104+00:00
dropofmindfulness.com,https://www.dropofmindfulness.com,https://www.dropofmindfulness.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.937101+00:00
dropps.com,https://dropps.com,https://dropps.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.953419+00:00
drsquatch.com,https://drsquatch.com,https://drsquatch.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.985626+00:00
drtydrinks.com,https://drtydrinks.com/,https://drtydrinks.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:42.986106+00:00
drunkelephant.com,https://drunkelephant.com,https://www.drunkelephant.com/,200,,0,none,,2026-03-16T14:32:42.994297+00:00
dsanddurga.com,https://dsanddurga.com,https://www.dsanddurga.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:32:43.031403+00:00
dsquared2.com,https://www.dsquared2.com/us,https://www.dsquared2.com/us/,200,,0,none,,2026-03-16T14:32:43.036587+00:00
dstld.com,https://www.dstld.com/,https://www.dstld.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.092198+00:00
dudeproducts.com,https://www.dudeproducts.com/,https://www.dudeproducts.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.107278+00:00
duradry.com,https://duradry.com,https://duradry.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.125441+00:00
dusendusen.com,https://www.dusendusen.com,https://www.dusendusen.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.194982+00:00
dyper.com,https://dyper.com,https://dyper.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.234963+00:00
dyson.com,https://www.dyson.com/en,https://www.dyson.com/en,,TimeoutError: The read operation timed out,0,none,,2026-03-16T14:32:43.252136+00:00
eachandevery.com,https://eachandevery.com,https://eachandevery.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.252930+00:00
eadem.co,https://eadem.co/,https://eadem.co/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.349788+00:00
eargo.com,https://eargo.com/,https://www.eargo.com/,200,,0,none,,2026-03-16T14:32:43.358670+00:00
earthandstar.com,https://earthandstar.com/,https://earthandstar.com/,,"URLError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'earthandstar.com'. (_ssl.c:1081)",0,none,,2026-03-16T14:32:43.373306+00:00
eastfork.com,https://www.eastfork.com/,https://www.eastfork.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:32:43.435356+00:00
eatbanza.com,https://www.eatbanza.com/,https://www.eatbanza.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.452262+00:00
eatbehave.com,https://www.eatbehave.com/,https://www.eatbehave.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.490780+00:00
eatcamp.com,https://www.eatcamp.com/,https://www.eatcamp.com/,200,,0,none,,2026-03-16T14:32:43.612973+00:00
eatdeux.com,https://www.eatdeux.com/,https://www.eatdeux.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.632953+00:00
eatfiid.com,https://www.eatfiid.com/,https://www.eatfiid.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.650735+00:00
eatiku.com.au,https://eatiku.com.au/,https://eatiku.com.au/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.764380+00:00
eatipsa.com,https://eatipsa.com/,https://eatipsa.com/,200,,0,none,,2026-03-16T14:32:43.798189+00:00
eatkyoot.com,https://www.eatkyoot.com/,https://www.eatkyoot.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.801987+00:00
eatmezcla.com,https://eatmezcla.com/,https://eatmezcla.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:43.862877+00:00
eatnowadays.com,https://eatnowadays.com/,https://eatnowadays.com/,,"URLError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'eatnowadays.com'. (_ssl.c:1081)",0,none,,2026-03-16T14:32:43.912774+00:00
eatocco.com,https://www.eatocco.com/,https://www.eatocco.com/,200,,0,none,,2026-03-16T14:32:43.942860+00:00
eatofflimits.com,https://eatofflimits.com,https://www.eatofflimits.com/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:32:43.968242+00:00
eatotherworld.com,https://eatotherworld.com/,https://eatotherworld.com/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|shop.app|shopify-section|shopify-features|shopify-dynamic-checkout,2026-03-16T14:32:43.986558+00:00
eatraize.com,https://www.eatraize.com/,https://www.eatraize.com/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:32:44.034321+00:00
eatresist.com,https://eatresist.com/,https://eatresist.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.053071+00:00
eatsmallgiants.com,https://eatsmallgiants.com/,https://eatsmallgiants.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.120990+00:00
eatsurreal.co.uk,https://eatsurreal.co.uk/,https://eatsurreal.co.uk/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.132847+00:00
eatyour.coffee,https://www.eatyour.coffee/,https://www.eatyour.coffee/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.192896+00:00
eatyourgrummies.com,https://eatyourgrummies.com/,https://www.eatyourgrummies.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:32:44.233013+00:00
eaze.com,https://www.eaze.com,https://www.eaze.com,403,HTTPError: 403,0,none,,2026-03-16T14:32:44.289381+00:00
eberjey.com,https://eberjey.com,https://eberjey.com,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|/cdn/shop/|shop.app|shopify-section|shopify-features,2026-03-16T14:32:44.290190+00:00
eboost.com,https://www.eboost.com/,https://www.eboost.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.390788+00:00
ebth.com,https://www.ebth.com/,https://www.ebth.com/,200,,0,none,,2026-03-16T14:32:44.416350+00:00
echelonfit.com,https://echelonfit.com,https://echelonfit.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.496047+00:00
echt.com.au,https://echt.com.au,https://echt.com.au,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.542688+00:00
ecoalf.com,https://ecoalf.com/en/,https://ecoalf.com/en/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.602201+00:00
ecotric.com,https://ecotric.com,https://ecotric.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.690957+00:00
edie-parker.com,https://edie-parker.com/,https://edie-parker.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.741413+00:00
eightbeer.com,https://eightbeer.com/,https://eightbeer.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.835730+00:00
eightsleep.com,https://eightsleep.com,https://www.eightsleep.com/eu/,200,,0,none,,2026-03-16T14:32:44.837705+00:00
ekster.com,https://ekster.com,https://ekster.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:44.892716+00:00
eldstickan.com,https://eldstickan.com/,https://eldstickan.com/,520,HTTPError: 520,0,none,,2026-03-16T14:32:44.942861+00:00
elementsofbalance.io,https://www.elementsofbalance.io/,https://www.elementsofbalance.io/,200,,1,high,cdn.shopify.com|myshopify.com|shopify.theme|shopify.routes|shopify.shop|shopify-section|shopify-features|shopify-dynamic-checkout,2026-03-16T14:32:45.001613+00:00
elevatedfaith.com,https://elevatedfaith.com,https://elevatedfaith.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.038953+00:00
eliteelevensporting.com,https://eliteelevensporting.com,https://eliteelevensporting.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.105480+00:00
eloquii.com,https://www.eloquii.com/,https://www.eloquii.com/,200,,0,none,,2026-03-16T14:32:45.140561+00:00
elrayotequila.com,https://elrayotequila.com/,https://elrayotequila.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.166749+00:00
eltamd.com,https://eltamd.com,https://eltamd.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.182766+00:00
elvie.com,https://elvie.com,https://elvie.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.178702+00:00
elysiumhealth.com,https://elysiumhealth.com,https://elysiumhealth.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.206264+00:00
embarkvet.com,https://embarkvet.com/,https://embarkvet.com/,200,,1,high,cdn.shopify.com|myshopify.com|/cdn/shop/|shopify-section,2026-03-16T14:32:45.257283+00:00
ember.com,https://ember.com,https://ember.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.323069+00:00
empathywines.com,https://empathywines.com/,https://empathywines.com/,403,HTTPError: 403,0,none,,2026-03-16T14:32:45.337319+00:00
enchroma.com,https://enchroma.com,https://enchroma.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.347420+00:00
endangered-jewelry.com,https://endangered-jewelry.com/,https://endangered-jewelry.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.360543+00:00
endy.com,https://endy.com,https://www.endy.com/,200,,1,medium,cdn.shopify.com,2026-03-16T14:32:45.451844+00:00
enjjoy.com,https://www.enjjoy.com/,https://www.enjjoy.com/,,URLError: timed out,0,none,,2026-03-16T14:32:45.501417+00:00
ennuiatelier.com,https://ennuiatelier.com/,https://ennuiatelier.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:45.720288+00:00
ensorings.com,https://ensorings.com/,https://ensorings.com/,200,,1,high,cdn.shopify.com|myshopify.com|shop.app,2026-03-16T14:32:45.880383+00:00
epycure.com,https://epycure.com/,https://epycure.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.449470+00:00
equatorcoffees.com,https://www.equatorcoffees.com/,https://www.equatorcoffees.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.475068+00:00
ergatta.com,https://ergatta.com/,https://ergatta.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.527253+00:00
ergobaby.com,https://ergobaby.com,https://ergobaby.com,200,,0,none,,2026-03-16T14:32:46.552774+00:00
ernestalexander.com,https://www.ernestalexander.com/,https://www.ernestalexander.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.596796+00:00
esalon.com,https://www.esalon.com/,https://www.esalon.com/,200,,0,none,,2026-03-16T14:32:46.616060+00:00
esntls.co,https://esntls.co,https://esntls.co,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.642585+00:00
essenceyogi.com,https://essenceyogi.com/collections/all,https://essenceyogi.com/collections/all,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.655519+00:00
estrid.com,https://estrid.com,https://estrid.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.733728+00:00
ettitude.com,https://www.ettitude.com/,https://www.ettitude.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.802741+00:00
eu.carolinesvedbom.com,https://eu.carolinesvedbom.com/,https://eu.carolinesvedbom.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.804702+00:00
eu.loopearplugs.com,https://eu.loopearplugs.com/,https://www.loopearplugs.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.831973+00:00
eukawell.com,https://eukawell.com/,https://eukawell.com/,200,,0,none,,2026-03-16T14:32:46.868023+00:00
evenprime.co,https://evenprime.co,https://evenprime.co,200,,0,none,,2026-03-16T14:32:46.932844+00:00
ever-eden.com,https://www.ever-eden.com/,https://www.ever-eden.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.963118+00:00
everlane.com,https://www.everlane.com/,https://www.everlane.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:46.971832+00:00
everlywell.com,https://www.everlywell.com/,https://www.everlywell.com/,200,,0,none,,2026-03-16T14:32:46.974319+00:00
every-foods.com,https://every-foods.com/,https://every-foods.com/,200,,1,high,cdn.shopify.com|myshopify.com,2026-03-16T14:32:47.085584+00:00
everyday-humans.com,https://www.everyday-humans.com/,https://www.everyday-humans.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.103321+00:00
everydaydose.com,https://www.everydaydose.com/,https://www.everydaydose.com/,403,HTTPError: 403,0,none,,2026-03-16T14:32:47.108618+00:00
everydayyoga.com,https://www.everydayyoga.com/,https://www.everydayyoga.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.138389+00:00
everymanjack.com,https://www.everymanjack.com/,https://www.everymanjack.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.255761+00:00
evesleep.co.uk,https://evesleep.co.uk,https://evesleep.co.uk,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.268318+00:00
evitamins.com,https://www.evitamins.com/,https://www.evitamins.com/,,URLError: [Errno 11002] getaddrinfo failed,0,none,,2026-03-16T14:32:47.276419+00:00
evvy.com,https://www.evvy.com/,https://www.evvy.com/,200,,1,medium,myshopify.com,2026-03-16T14:32:47.309149+00:00
exoprotein.com,https://exoprotein.com,https://exoprotein.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.309384+00:00
exploramed.com,https://www.exploramed.com/nuelle,https://www.exploramed.com/nuelle,200,,0,none,,2026-03-16T14:32:47.433761+00:00
exploreroam.com,https://www.exploreroam.com/,https://www.exploreroam.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.434082+00:00
explorethousand.com,https://explorethousand.com,https://explorethousand.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.446623+00:00
eyebobs.com,https://eyebobs.com,https://eyebobs.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.544987+00:00
ezpzfun.com,https://ezpzfun.com/,https://ezpzfun.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.567727+00:00
fabfitfun.com,https://www.fabfitfun.com/,https://www.fabfitfun.com/,200,,0,none,,2026-03-16T14:32:47.601695+00:00
fablepets.com,https://fablepets.com/,https://fablepets.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.736123+00:00
fabletics.com,https://www.fabletics.com/,https://www.fabletics.com/,403,HTTPError: 403,0,none,,2026-03-16T14:32:47.779930+00:00
facegym.com,https://facegym.com/,https://facegym.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:47.872922+00:00
facetheory.com,https://www.facetheory.com/,https://www.facetheory.com/de-de/,200,,1,high,cdn.shopify.com|myshopify.com|/cdn/shop/|shop.app,2026-03-16T14:32:47.931968+00:00
facileskin.com,https://facileskin.com/,https://facileskin.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.001726+00:00
faculty.world,https://www.faculty.world/,https://www.faculty.world/,,URLError: [Errno 11002] getaddrinfo failed,0,none,,2026-03-16T14:32:48.022028+00:00
fahertybrand.com,https://fahertybrand.com,https://fahertybrand.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.035351+00:00
fallengrape.com,https://www.fallengrape.com,https://www.fallengrape.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.061666+00:00
fameandpartners.com,https://www.fameandpartners.com/,https://www.fameandpartners.com/,,URLError: [Errno 11001] getaddrinfo failed,0,none,,2026-03-16T14:32:48.082925+00:00
fanjoy.co,https://fanjoy.co,https://fanjoy.co,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.143221+00:00
farmersjuice.com,https://farmersjuice.com/,https://farmersjuice.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.167442+00:00
fashionnova.com,https://fashionnova.com,https://fashionnova.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.168248+00:00
fast-growing-trees.com,https://fast-growing-trees.com,https://fast-growing-trees.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.202647+00:00
fatco.com,https://www.fatco.com/,https://www.fatco.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.229422+00:00
fathersonsclothing.com,https://fathersonsclothing.com,https://fathersonsclothing.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.276236+00:00
fatty15.com,https://fatty15.com,https://fatty15.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.294283+00:00
favorfound.com,https://favorfound.com,https://favorfound.com,200,,0,none,,2026-03-16T14:32:48.309809+00:00
favourgum.com,https://www.favourgum.com/,https://www.favourgum.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.349718+00:00
feals.com,https://feals.com/,https://feals.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.391892+00:00
fearofgod.com,https://fearofgod.com,https://fearofgod.com,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.403689+00:00
feastables.com,https://feastables.com/,https://feastables.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.453056+00:00
feedpetaluma.com,https://www.feedpetaluma.com/,https://www.feedpetaluma.com/,429,HTTPError: 429,0,none,,2026-03-16T14:32:48.467068+00:00
